hour,nl_node_0,nl_node_1,nl_node_2,nl_node_3,nl_node_4,nl_node_5,nl_node_6,nl_node_7,nl_node_8,nl_node_9,nl_node_10,nl_node_11,nl_node_12,nl_node_13,nl_node_14,nl_node_15,nl_node_16,nl_node_17,nl_node_18
1150,0.0049834651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1158,0.0061954106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1159,0.0123910571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1160,0.0185864677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1161,0.0620565169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1162,0.1055263302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1163,0.1489963795,0.1,0.1,0.1,0.1,0.0,0.0,0.0,,,,,,,,,,,
1164,0.193068154,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1165,0.2371401645,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,,,,,,,
1166,0.281211939,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1167,0.2307937327,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1168,0.1803752904,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1169,0.129957084,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1170,0.0906106227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1171,0.0512639253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1172,0.0119174639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1173,0.0079448973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1174,0.0039725666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1182,0.0130463477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1183,0.0260926954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1184,0.0391390431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1185,0.090253599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1186,0.1413679189,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,
1187,0.1924824747,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1188,0.2232941121,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1189,0.2541057494,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1190,0.2849173868,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1191,0.2294954219,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1192,0.174073457,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1193,0.1186514921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1194,0.0822751939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1195,0.0458991316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1196,0.0095230693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1197,0.0063485555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1198,0.0031742778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1206,0.0264204587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1207,0.0528409174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1208,0.0792611402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1209,0.183333419,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1210,0.2874054618,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1211,0.3914777406,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1212,0.4203492269,0.2,0.2,0.2,0.1,0.1,0.1,0.1,,,,,,,,,,,
1213,0.4492209492,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,,,,,,,,,
1214,0.4780924355,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1215,0.3801551588,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1216,0.2822178821,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1217,0.1842803694,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1218,0.1283265265,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1219,0.0723726837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1220,0.0164188409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1221,0.0109457366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1222,0.0054728683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1230,0.0279325589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1231,0.0558648819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1232,0.0837974408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1233,0.1813345112,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1234,0.2788718176,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1235,0.376409124,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1236,0.3838884511,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1237,0.3913680142,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1238,0.3988475773,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1239,0.314296918,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1240,0.2297460228,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1241,0.1451953635,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,
1242,0.1016771762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1243,0.058158989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1244,0.0146408017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1245,0.0097606918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1246,0.0048803459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1254,0.0153168577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1255,0.0306337155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1256,0.0459505732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1257,0.08583316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1258,0.1257157468,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1259,0.1655983336,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1260,0.1552729639,0.1,0.1,0.1,0.1,0.0,0.0,0.0,,,,,,,,,,,
1261,0.1449473583,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,
1262,0.1346219887,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1263,0.1017890264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1264,0.068956064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1265,0.0361228657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1266,0.0248309601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1267,0.0135390545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1268,0.0022469129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1269,0.001497942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1270,0.000748971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1278,0.0230460778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1279,0.0460921556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1280,0.0691382334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1281,0.1712658777,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1282,0.273393286,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1283,0.3755206944,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1284,0.414430138,0.2,0.2,0.2,0.1,0.1,0.1,0.1,,,,,,,,,,,
1285,0.4533393457,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,,,,,,,,,
1286,0.4922487894,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1287,0.3959902082,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1288,0.299731627,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1289,0.2034732817,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1290,0.1426839274,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,
1291,0.0818945731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1292,0.0211052188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1293,0.0140702246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1294,0.0070349943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1302,0.0101382449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1303,0.0202764898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1304,0.0304147347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1305,0.0941291817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1306,0.1578438646,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1307,0.2215585476,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1308,0.2725744677,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1309,0.3235906238,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1310,0.3746065439,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1311,0.3049444556,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1312,0.2352821312,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,,,,,,,
1313,0.1656198069,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1314,0.1153096752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1315,0.0649997794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1316,0.0146896476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1317,0.0097930198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1318,0.0048966279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1320,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1326,0.0034692411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1327,0.0069387182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1328,0.0104079594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1329,0.0360874701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1330,0.0617669809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1331,0.0874467276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1332,0.1273151561,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1333,0.1671838207,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1334,0.2070524852,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1335,0.1767529042,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1336,0.1464535593,0.1,0.1,0.1,0.1,0.0,0.0,0.0,,,,,,,,,,,
1337,0.1161542143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1338,0.0829212816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1339,0.049688349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1340,0.0164554163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1341,0.0109702776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1342,0.0054851388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1350,0.0251724097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1351,0.0503448194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1352,0.0755174651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1353,0.1528672427,0.1,0.1,0.1,0.1,0.0,0.0,0.0,,,,,,,,,,,
1354,0.2302170203,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1355,0.3075667979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1356,0.3122888074,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1357,0.317010817,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1358,0.3217328265,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1359,0.2524841588,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1360,0.1832352552,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1361,0.1139865875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1362,0.0793977672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1363,0.044808947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1364,0.0102198907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1365,0.0068134178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1366,0.0034067089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1374,0.0316955836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1375,0.0633911672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1376,0.0950869867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1377,0.1708493894,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1378,0.2466117922,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,,,,,,,
1379,0.3223741949,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1380,0.3182616976,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1381,0.3141492004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1382,0.3100367031,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1383,0.2470296963,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,,,,,,,
1384,0.1840226894,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1385,0.1210156825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1386,0.086469337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1387,0.0519229914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1388,0.0173766459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1389,0.0115842733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1390,0.0057921366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1398,0.0035416841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1399,0.0070836043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1400,0.0106252884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1401,0.0233249952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1402,0.036024466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1403,0.0487239368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1404,0.0587600063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1405,0.0687958399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1406,0.0788316735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1407,0.0636056645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1408,0.0483796555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1409,0.0331536465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1410,0.0228457387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1411,0.0125378309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1412,0.0022299231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1413,0.0014866154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1414,0.0007433077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1420,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1422,0.0222676105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1423,0.044534985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1424,0.0668025955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1425,0.1826545313,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1426,0.2985064671,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1427,0.4143584029,0.2,0.2,0.2,0.1,0.1,0.1,0.1,,,,,,,,,,,
1428,0.4628397618,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,,,,,,,,,
1429,0.5113211207,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1430,0.5598024796,0.2,0.2,0.2,0.2,0.2,0.1,0.1,,,,,,,,,,,
1431,0.4559354953,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,,,,,,,,,
1432,0.352068747,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,
1433,0.2482017627,0.1,0.1,0.1,0.1,0.1,0.1,0.0,,,,,,,,,,,
1434,0.176006293,0.1,0.1,0.1,0.1,0.1,0.0,0.0,,,,,,,,,,,
1435,0.1038108233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1436,0.0316153535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1437,0.0210769024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1438,0.0105384512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
